"time (UTC)","temp (degC)","qc_temp","do (mg/L)","qc_do","salinity (ppt)","qc_salinity"
"2025-07-10 07:45:20.268","12.07859992980957","0","8.642999649047852","0","30.95170021057129","0"
"2025-07-10 07:50:20.140","12.041799545288086","0","8.647000312805176","0","30.96430015563965","0"
"2025-07-10 08:00:20.297","12.017900466918945","0","8.49899959564209","0","30.97279930114746","0"
"2025-07-10 08:05:22.675","12.03689956665039","0","8.494000434875488","0","30.969200134277344","0"
"2025-07-10 08:10:21.547","12.012700080871582","0","8.489999771118164","0","30.980199813842773","0"
"2025-07-10 08:15:21.475","12.049400329589844","0","8.505000114440918","0","30.970399856567383","0"
"2025-07-10 08:20:22.732","12.091699600219727","0","8.559000015258789","0","30.936399459838867","0"
"2025-07-10 08:25:21.613","12.11400032043457","0","8.633000373840332","0","30.933000564575195","0"
"2025-07-10 08:30:21.537","12.117300033569336","0","8.659000396728516","0","30.931900024414062","0"
"2025-07-10 08:35:21.603","12.114100456237793","0","8.664999961853027","0","30.929800033569336","0"
"2025-07-10 08:40:20.462","12.10319995880127","0","8.593999862670898","0","30.93090057373047","0"
"2025-07-10 08:45:20.353","12.088600158691406","0","8.536999702453613","0","30.9237003326416","0"
"2025-07-10 08:50:32.224","12.085399627685547","0","8.532999992370605","0","30.92919921875","0"
"2025-07-10 08:55:21.700","12.088299751281738","0","8.517000198364258","0","30.92639923095703","0"
"2025-07-10 09:05:21.705","12.083900451660156","0","8.449999809265137","0","30.933399200439453","0"
"2025-07-10 09:10:20.325","12.091699600219727","0","8.468999862670898","0","30.932300567626953","0"
"2025-07-10 09:25:20.537","12.410799980163574","0","8.598999977111816","0","30.983699798583984","0"
"2025-07-10 09:30:20.423","12.495499610900879","0","8.649999618530273","0","30.993900299072266","0"
"2025-07-10 09:35:20.564","12.609000205993652","0","8.678000450134277","0","31.036800384521484","0"
"2025-07-10 09:40:20.435","12.576399803161621","0","8.718999862670898","0","31.025999069213867","0"
"2025-07-10 09:50:21.745","12.143899917602539","0","8.70300006866455","0","30.862600326538086","0"
"2025-07-10 09:55:20.619","12.161999702453613","0","8.585000038146973","0","30.78219985961914","0"
"2025-07-10 10:00:20.536","13.209400177001953","0","8.383999824523926","0","30.96179962158203","0"
"2025-07-10 10:05:20.607","13.14430046081543","0","9.119999885559082","0","31.01289939880371","0"
"2025-07-10 10:10:20.468","13.467700004577637","0","9.487000465393066","0","30.98699951171875","0"
"2025-07-10 10:15:20.339","13.470600128173828","0","9.979000091552734","0","30.99519920349121","0"
"2025-07-10 10:20:20.822","13.546600341796875","0","10.256999969482422","0","30.996999740600586","0"
"2025-07-10 10:25:20.685","13.547200202941895","0","10.46399974822998","0","30.999000549316406","0"
"2025-07-10 10:30:20.580","13.424500465393066","0","10.604000091552734","0","30.9955997467041","0"
"2025-07-10 10:35:20.733","13.334199905395508","0","10.586000442504883","0","30.99329948425293","0"
"2025-07-10 10:40:20.603","13.44159984588623","0","10.493000030517578","0","30.968799591064453","0"
"2025-07-10 10:45:20.515","13.482799530029297","0","10.371999740600586","0","30.979799270629883","0"
"2025-07-10 10:50:20.536","13.444199562072754","0","10.262999534606934","0","30.97170066833496","0"
"2025-07-10 10:55:20.812","13.546699523925781","0","10.121000289916992","0","31.00480079650879","0"
"2025-07-10 11:00:20.716","13.569600105285645","0","10.050000190734863","0","30.98270034790039","0"
"2025-07-10 11:05:20.221","13.659600257873535","0","9.960000038146973","0","30.95319938659668","0"
"2025-07-10 11:10:20.940","13.6628999710083","0","9.89799976348877","0","30.958499908447266","0"
"2025-07-10 11:15:19.990","13.394000053405762","0","9.90999984741211","0","30.968599319458008","0"
"2025-07-10 11:20:20.329","13.496800422668457","0","9.765000343322754","0","30.970199584960938","0"
